year,month,day,plane_id,scheduled_departure_time_HHMM,actual_departure_time_HHMM,scheduled_arrival_time_HHMM,actual_arrival_time_HHMM,airline_id,origin_airport,destination_airport,distance,pilot_id,pilot_first_name,pilot_last_name
2013,12,10,N3BCAA,730,723,1040,1027,AA,LGA,PBI,1035,P0427,Mr. John Montgomery,Perreault
2013,12,10,N13968,729,726,845,851,EV,EWR,BTV,266.9,P0428,Miss. Helene Barbara,Vovk
2013,12,10,M837VA,730,726,1105,1147,VX,EWR,SFO,2565,P0429,Mr. Arthur,Lahoud
2013,12,10,M547JB,730,727,1220,1220,B6,EWR,SJU,1608.7,P0430,Mr. Luka,Kassem
2013,12,10,M73276,729,729,1045,1135,UA,EWR,LAX,2454.5,P0431,Mrs. Edwy Arthur,Farrell
2013,12,10,M720WN,730,730,1035,1109,WN,LGA,HOU,1428.8,P0432,Mrs. Amin S,Ridsdale
2013,12,10,N339AA,730,732,1050,1118,AA,JFK,LAX,2475.1,P0433,Miss. Ida Sofia,Farthing
2013,12,10,N216JB,737,736,921,936,B6,JFK,RDU,427.2,P0434,Mr. George Quincy,Salonen
2013,12,10,M934XJ,745,738,933,933,9E,JFK,PIT,340,P0435,Mr. Peter Henry,Hocking
2013,12,10,N316NB,745,740,1056,1150,DL,LGA,PBI,1035.9,P0436,Mr. Lewis Richard,Toufik
2013,12,10,M835UA,741,740,1046,1205,UA,EWR,DFW,1372.4,P0437,Mr. Nils August,Butt
2013,12,10,M721TW,745,741,1102,1053,DL,JFK,SEA,2422.7,P0438,Miss. Hildur E,LeRoy
2013,12,10,M662JB,746,742,1050,1055,B6,JFK,SRQ,1041,P0439,Master. Harold Victor,Risien
2013,12,10,M979AT,745,742,1015,1044,DL,EWR,ATL,746.7,P0440,Mr. Anthony Wood Archie,Frolicher
2013,12,10,M643JB,745,743,1043,1240,B6,LGA,TPA,1010.8,P0441,Mr. Richard Henry,Crosby
2013,12,10,N535MQ,745,745,1040,1107,MQ,JFK,TPA,1005.6,P0442,Mr. Dickinson H,Beane
2013,12,10,N5EWAA,750,746,1255,1240,AA,JFK,STT,1623.8,P0443,Miss. Jeannie,Douglas
2013,12,10,N18223,752,746,1046,1113,UA,EWR,MCO,937.4,P0444,Mrs. Frederick Maxfield,Nicholson
2013,12,10,M605JB,800,747,1111,1149,B6,EWR,RSW,1068.2,P0445,Mr. Edward Austin,Padro y Manent
2013,12,10,N3JXAA,740,748,925,950,AA,LGA,ORD,733.1,P0446,Mr. Francis Michael,Thayer
2013,12,10,M908DL,800,748,1103,1125,DL,LGA,TPA,1010.9,P0447,Master. Eden Leslie Neville,Sharp
2013,12,10,N340NW,755,749,1110,1141,DL,LGA,MIA,1096.8,P0448,Mr. Konrad Mathias Reiersen,Leeni
2013,12,10,N3GWAA,800,751,1115,1140,AA,LGA,MIA,1096.1,P0449,Mr. Einar,Ohman
2013,12,10,N301NB,759,751,1034,1047,DL,LGA,MSY,1183.4,P0450,Mr. Harry Markland,Wright
2013,12,10,M959UW,800,752,907,934,US,LGA,BOS,184.3,P0451,Mr. Ramon,Duff Gordon
2013,12,10,N310DE,805,754,1111,1103,DL,JFK,TPA,1005.4,P0452,Mr. Edward Roland,Robbins
2013,12,10,N37456,749,754,1236,1248,UA,EWR,SJU,1608,P0453,Miss. Elizabeth Mussey,de Messemaeker
2013,12,10,M909XJ,800,755,954,956,9E,JFK,RDU,427.4,P0454,Mrs. Hudson J C,Morrow
2013,12,10,M959WN,755,755,925,1006,WN,EWR,MDW,711.9,P0455,Mr. Olof,Sivic
2013,12,10,N183JB,759,756,1004,1020,B6,JFK,CHS,636,P0456,Mr. Petar,Norman
2013,12,10,M67171,759,756,1037,1137,DL,LGA,ATL,762.9,P0457,Miss. Bridget Mary,Simmons
2013,12,10,M923DL,800,756,1034,1044,DL,JFK,MSY,1182.8,P0458,Miss. Kristina Sofia,Meanwell
2013,12,10,N532MQ,800,756,945,1027,MQ,LGA,STL,888.6,P0459,Miss. Roberta,Stoytcheff
2013,12,10,N37409,754,756,1054,1200,UA,EWR,TPA,997.8,P0460,Mr. Victor de Satode,Doharr
2013,12,10,N180US,756,756,959,1039,US,LGA,CLT,544.5,P0461,Mrs. Frederick Charles,Jonsson
2013,12,10,N320NB,800,757,1110,1125,DL,JFK,MIA,1089.8,P0462,Mr. George,Appleton
2013,12,10,M712TW,800,757,1103,1110,DL,JFK,MCO,944.1,P0463,Mr. Henry Margido,Rush
2013,12,10,N392AA,800,758,1135,1136,AA,JFK,SFO,2586,P0464,Mr. Fang,Patchett
2013,12,10,M914XJ,800,759,1010,1022,9E,JFK,DTW,509.5,P0465,Mr. Eugene Patrick,Garside
2013,12,10,M937XJ,805,759,1050,1135,9E,LGA,JAX,833.2,P0466,Mr. James Robert,Caram
2013,12,10,M830UA,751,759,928,1050,UA,EWR,ORD,719.3,P0467,Mrs. Martin,Christy
2013,12,10,M512UA,800,800,1142,1137,UA,JFK,SFO,2586,P0468,Mr. Satio,Downton
2013,12,10,N435UA,748,806,1108,1157,UA,EWR,PDX,2434.2,P0469,Mr. Michael Anderson,Ross
2013,12,10,N12136,812,807,1034,1113,EV,EWR,OMA,1134,P0470,Mrs. Michael A,Paulner
2013,12,10,M591JB,811,808,1106,1124,B6,JFK,MCO,944.3,P0471,Mr. Stefo,Jarvis
2013,12,10,M906XJ,815,809,1035,1054,9E,JFK,MSP,1029.1,P0472,Miss. Anne,Frolicher-Stehli
2013,12,10,N187JB,815,809,1123,1203,B6,JFK,HOU,1428.5,P0473,Mr. Janko,Gilinski
2013,12,10,N316JB,754,810,911,1000,B6,JFK,IAD,228.7,P0474,Mr. Sarkis,Murdlin
2013,12,10,M535UA,730,811,1018,1246,UA,EWR,IAH,1400,P0475,Mrs. Louis Micheal,Rintamaki
2013,12,10,M6703D,815,812,1114,1135,DL,JFK,LAS,2248.3,P0476,Mr. Fared,Stephenson
2013,12,10,N849MQ,825,817,1005,1021,MQ,LGA,CLE,419.4,P0477,Miss. Lucy,Elsbury
2013,12,10,N834MQ,825,819,1010,1053,MQ,JFK,RDU,427.5,P0478,Mr. Johan Werner,Chapman
2013,12,10,N170US,630,820,835,1101,US,EWR,CLT,529.4,P0479,Mr. Richard George,Leitch
2013,12,10,N5FSAA,805,822,1304,1321,AA,JFK,SJU,1598.8,P0480,Miss. Phyllis May,Slabenoff
2013,12,10,N274JB,829,825,1028,1053,B6,JFK,CLT,541,P0481,Mr. Nakli,Harrington
2013,12,10,N3753,830,826,1105,1135,DL,JFK,ATL,760.4,P0482,Mr. Joseph Jr,Torber
2013,12,10,N0EGMQ,830,828,1005,1025,MQ,LGA,BNA,764.9,P0483,Mrs. Catherine,Homer
2013,12,10,M663AW,820,828,1021,1116,US,EWR,CLT,529.7,P0484,Miss. Eva Miriam,Lindell
2013,12,10,N370NB,830,829,1037,1122,DL,LGA,MSP,1020.5,P0485,Major. Archibald Willingham,Karaic
2013,12,10,M612QX,835,829,1051,1206,EV,LGA,CLT,544.9,P0486,Mr. Samuel Beard,Daniel
2013,12,10,M814UA,800,829,938,1013,UA,LGA,ORD,733.9,P0487,Miss. Hedwig Margaritha,Shutes
2013,12,10,M505JB,832,831,1129,1159,B6,EWR,MCO,937.6,P0488,Miss. Harriet R,Jardin
2013,12,10,M508JB,842,831,1141,1212,B6,JFK,TPA,1005.4,P0489,Miss. Ingeborg Constanzia,Horgan
2013,12,10,N11547,839,831,1007,1050,EV,EWR,PIT,319.1,P0490,Miss. Sigrid Elisabeth,Brocklebank
2013,12,10,N508MQ,840,832,1115,1149,MQ,LGA,ATL,762.6,P0491,Mr. Edward,Herman
2013,12,10,N14153,829,833,1055,1238,EV,EWR,XNA,1131.1,P0492,Mr. Walter Donald,Gavey
2013,12,10,M931XJ,840,834,1026,1046,9E,JFK,ORD,740.7,P0493,Mr. Arthur Ernest,Yasbeck
2013,12,10,M546UA,830,837,1153,1306,UA,JFK,LAX,2475.2,P0494,Mrs. Edward,Kimball
2013,12,10,M742PS,845,840,1053,1120,US,LGA,CLT,544.7,P0495,Mr. Julian,Hansen
2013,12,10,N14230,845,844,1158,1216,UA,EWR,PBI,1023.8,P0496,Mr. Frank John,Bowen
2013,12,10,M804JB,849,845,1210,1318,B6,JFK,AUS,1521.9,P0497,Master. John Morgan Jr,Sutton
2013,12,10,N526MQ,830,845,1030,1147,MQ,LGA,CMH,479.4,P0498,Mr. John Borland Jr,Kirkland
2013,12,10,N4XGAA,850,846,1035,1121,AA,LGA,ORD,733.9,P0499,Mr. Percival James R,Longley
2013,12,10,M806JB,850,847,1228,1307,B6,JFK,SFO,2586.9,P0500,Mr. Timothy,Bostandyeff
2013,12,10,N25705,840,848,1156,1253,UA,EWR,SNA,2434,P0501,Mr. Fahim,O'Connell
2013,12,10,N273JB,900,849,1017,1036,B6,EWR,BOS,200,P0502,Miss. Velin,Barkworth
2013,12,10,M837UA,847,849,1211,1256,UA,EWR,LAX,2454.6,P0503,Mrs. Megan,Lundahl
2013,12,10,M526UA,806,850,1035,1119,UA,LGA,DEN,1620.1,P0504,Mrs. Emil,Stahelin-Maeglin
2013,12,10,M634JB,900,854,1022,1111,B6,JFK,ROC,264.8,P0505,Mrs. Guillaume Joseph,Parr
2013,12,10,N3CEAA,900,855,1220,1314,AA,LGA,DFW,1389.9,P0506,Mr. Thomas Rowan,Davis
2013,12,10,N334NB,830,855,1037,1121,DL,EWR,MSP,1008.2,P0507,Mr. Husein,Leinonen
2013,12,10,N13955,845,855,1106,1219,EV,EWR,IND,645.7,P0508,Mr. Robert Douglas,Jensen
2013,12,10,N839MQ,855,855,1100,1136,MQ,LGA,DTW,502,P0509,Miss. Megan,Sagesser
2013,12,10,N15710,822,855,1142,1304,UA,EWR,SAN,2425,P0510,Mr. Alfred J,Foo
2013,12,10,N204FR,855,856,1131,1233,F9,LGA,DEN,1620.1,P0511,Mr. Ilia,Cor
2013,12,10,N3AXAA,900,857,1220,1257,AA,LGA,MIA,1096.7,P0512,Mrs. Nils,Simonius-Blumer
2013,12,10,M613JB,900,857,1210,1250,B6,JFK,SAN,2446.6,P0513,Mr. Carl,Willey
2013,12,10,N179JB,905,900,1024,1030,B6,JFK,PWM,273.6,P0514,Mrs. Edward Dale,Mitkoff
2013,12,10,M989AT,900,900,1133,1211,DL,EWR,ATL,746,P0515,Mr. John Irwin,Kalvik
2013,12,10,M838VA,905,901,1225,1325,VX,EWR,LAX,2454.7,P0516,Mr. Alfred George John,O'Leary
2013,12,10,M81449,850,901,1213,1303,UA,EWR,SEA,2402.6,P0517,Miss. Ethel,Hegarty
2013,12,10,M718TW,900,903,1227,1313,DL,JFK,LAX,2475,P0518,Mrs. Michael Baird,Radeff
2013,12,10,N18557,841,903,1010,1107,EV,EWR,RIC,277.2,P0519,Mr. Eiriik,Eitemiller
2013,12,10,N296JB,910,905,1025,1043,B6,JFK,BTV,266.7,P0520,Miss. Julie Rachel,Badt
2013,12,10,M653JB,900,905,1206,1309,B6,JFK,FLL,1069.9,P0521,Mrs. John Borland,Colley
2013,12,10,N391CA,900,906,1030,1057,EV,LGA,ROC,254.5,P0522,Mr. Michael James,Lindqvist
2013,12,10,M57857,900,906,1034,1152,UA,EWR,ORD,719.4,P0523,Mr. John Hugo,Butler
2013,12,10,M827JB,908,907,1204,1259,B6,JFK,PBI,1028.6,P0524,Mr. Uscher,Rommetvedt
2013,12,10,N33289,720,909,1030,1202,UA,LGA,IAH,1416.7,P0525,Miss. Ruth,Cook
2013,12,10,N16911,823,912,1016,1158,EV,EWR,CMH,463.7,P0526,Mr. John Denzil,Taylor
2013,12,10,N369NB,830,913,1115,1245,DL,LGA,DEN,1620.7,P0527,Mr. Maxmillian,Davidson
2013,12,10,N322NB,900,913,1214,1257,DL,LGA,FLL,1076.9,P0528,Mr. Eliezer,Mitchell
2013,12,10,M622VA,920,918,1245,1330,VX,JFK,LAX,2475.3,P0529,Mr. Matti,Wilhelms
2013,12,10,N37274,845,918,1155,1237,UA,LGA,IAH,1416.8,P0530,Mrs. Walter Bertram,Watson
2013,12,10,M604LR,925,919,1106,1136,9E,JFK,BUF,301.1,P0531,Mr. Jean Baptiste,Edvardsson
2013,12,10,M565JB,921,920,1235,1343,B6,JFK,LAX,2475.3,P0532,Miss. Jessie Wills,Sawyer
2013,12,10,M629JB,930,922,1221,1251,B6,LGA,MCO,950.7,P0533,Mr. Alfred,Turja
2013,12,10,M76508,854,923,1235,1414,UA,EWR,SFO,2565.3,P0534,Sir. Cosmo Edmund,Cardeza
2013,12,10,M7739A,925,926,1305,1356,WN,EWR,AUS,1504.4,P0535,Mrs. Sidney Samuel,Peters
2013,12,10,M722EV,810,932,954,1159,EV,LGA,BNA,764.9,P0536,Mr. Petco,Hassab
2013,12,10,M753EV,915,932,1056,1148,EV,LGA,ORF,296.5,P0537,Mr. Ernst Michael,Olsvigen
2013,12,10,N37700,859,941,1143,1244,DL,LGA,ATL,762.2,P0538,Mr. Edvard Bengtsson,Dakic
2013,12,10,N323JB,936,942,1052,1112,B6,JFK,SYR,209,P0539,Mr. Milan,Fischer
2013,12,10,N359NW,905,944,1115,1221,DL,LGA,DTW,502.6,P0540,Mr. Robert Michaels,Madill
2013,12,10,N15574,942,944,1154,1253,EV,EWR,CLT,529.6,P0541,Miss. Elizabeth W,Dick
2013,12,10,N152UW,825,945,1029,1223,US,JFK,CLT,541.8,P0542,Mrs. Anders Johan,Karun
2013,12,10,N426AA,945,948,1300,1355,AA,EWR,DFW,1372.5,P0543,Mr. Jose Neto,Lam
2013,12,10,M561JB,949,952,1237,1331,B6,JFK,MCO,944.3,P0544,Miss. Margaret Jane,Saad
2013,12,10,N15555,959,955,1124,1221,EV,EWR,MKE,725.7,P0545,Mr. Michael Alfred,Weir
2013,12,10,M948UW,1000,955,1113,1128,US,LGA,BOS,184,P0546,Miss. Alice,Mullens
2013,12,10,N437UA,929,957,1242,1437,UA,EWR,MIA,1085.5,P0547,Mr. Ernst Gilbert,Humblen
2013,12,10,M598JB,953,1001,1256,1329,B6,EWR,FLL,1065.1,P0548,Mrs. Michael Arthur,Astor
2013,12,10,M641JB,930,1001,1237,1333,B6,LGA,FLL,1076.5,P0549,Miss. Marion Louise,Silverthorne
2013,12,10,M723TW,1000,1001,1335,1415,DL,JFK,SFO,2586.3,P0550,Mr. Antoni,Gallagher
2013,12,10,M566JB,947,1002,1430,1523,B6,JFK,SJU,1598.6,P0551,Mr. Edwin Nelson Jr,Calderhead
2013,12,10,N35260,917,1003,1226,1404,UA,EWR,FLL,1065.9,P0552,Mr. Sahid,Cleaver
2013,12,10,M767UW,1005,1003,1212,1231,US,LGA,CLT,544.1,P0553,Mr. Henry Damsgaard,Mayne
2013,12,10,M836VA,945,1006,1235,1349,VX,JFK,LAS,2248.6,P0554,Mr. David John Dai,Klaber
2013,12,10,M836AS,1006,1007,1125,1207,EV,LGA,IAD,229.3,P0555,Rev. Charles Leonard,Greenberg
2013,12,10,M632JB,1021,1012,1325,1412,B6,JFK,FLL,1069.4,P0556,Miss. Gretchen Fiske,Soholt
2013,12,10,M605LR,1015,1013,1337,1431,9E,LGA,SRQ,1047.4,P0557,Mr. Guentcho,Endres
2013,12,10,N315US,1005,1014,1219,1231,DL,LGA,MSP,1020.2,P0558,Mr. Patrick D,Troutt
2013,12,10,M78060,930,1014,1527,1732,UA,EWR,HNL,4963.6,P0559,Mr. Algernon Henry Wilson,McEvoy
2013,12,10,M8688C,920,1016,1201,1340,9E,LGA,SDF,659.2,P0560,Mr. Johan Svensson,Gillespie
2013,12,10,N284JB,1025,1018,1127,1204,B6,JFK,BOS,187.8,P0561,Dr. Max,Hodges
2013,12,10,M900DE,930,1018,1236,1353,DL,LGA,MCO,950.8,P0562,Mr. Michael Henry Marsh,Chambers
2013,12,10,M510UA,1019,1024,1350,1425,UA,JFK,SFO,2586.4,P0563,Miss. Mabel,Mannion
2013,12,10,N182UW,1025,1024,1222,1255,US,EWR,CLT,529.6,P0564,Mr. Antti Gustaf,Bryhl
2013,12,10,M631VA,1030,1028,1405,1433,VX,EWR,SFO,2565.5,P0565,Mr. Harvey,Ilmakangas
2013,12,10,M655AW,1015,1028,1342,1454,US,EWR,PHX,2133.8,P0566,Mrs. Juha,Hassan
2013,12,10,N5EEAA,910,1029,1235,1355,AA,JFK,MIA,1089.4,P0567,Mr. Percival,Knight
2013,12,10,N3JFAA,1025,1030,1340,1404,AA,LGA,DFW,1389.6,P0568,Mr. Hans Peder,Berriman
2013,12,10,M978AT,1030,1030,1254,1325,DL,EWR,ATL,746.7,P0569,Mlle. Emma,Troupiansky
2013,12,10,M836UA,1000,1031,1136,1226,UA,LGA,ORD,733,P0570,Miss. Margit Elizabeth,Lesurer
2013,12,10,M568UW,1015,1031,1218,1319,US,JFK,CLT,541.6,P0571,Mr. Choong,Ivanoff
2013,12,10,N9EAMQ,955,1033,1230,1332,MQ,LGA,ATL,762.3,P0572,Miss. Eugenie,Nankoff
2013,12,10,N371DA,1034,1034,1319,1357,DL,JFK,LAS,2248.7,P0573,Mr. Henry Sleeper,Hawksford
2013,12,10,M529JB,959,1035,1244,1422,B6,JFK,LAS,2248.9,P0574,Mr. Liudevit,Cavendish
2013,12,10,N16151,1023,1037,1229,1400,EV,EWR,CHS,628.9,P0575,Col. Oberst Alfons,McNamee
2013,12,10,N11191,1040,1039,1302,1418,EV,EWR,OMA,1134.8,P0576,Miss. Amy Zillah Elsie,Stranden
2013,12,10,M992AT,950,1040,1123,1213,FL,LGA,CAK,397.8,P0577,Mr. Mito,Sinkkonen
2013,12,10,M508AY,1030,1042,1410,1603,US,JFK,PHX,2153.5,P0578,Miss. Elsie,Marvin
2013,12,10,M826AS,959,1046,1116,1244,EV,JFK,IAD,228.3,P0579,Mr. Johannes Halvorsen,Connaghton
2013,12,10,M8533D,645,1048,857,1333,9E,EWR,CVG,569.3,P0580,Miss. Hanora Norah,Wells
2013,12,10,N3JRAA,800,1048,910,1210,AA,JFK,BOS,187.1,P0581,Mr. Leonard Mark,Moor
2013,12,10,M917WN,935,1048,1115,1232,WN,LGA,MDW,725.2,P0582,Mrs. John,Vande Velde
2013,12,10,M575UA,1000,1048,1321,1452,UA,EWR,SFO,2565.5,P0583,Mr. George Floyd,Jonkoff
2013,12,10,M913XJ,825,1049,939,1208,9E,JFK,BOS,187.1,P0584,Mr. Arthur Webster,Carlsson
2013,12,10,M629VA,1040,1052,1410,1456,VX,JFK,SFO,2586.7,P0585,Dr. Henry Michael,Bailey
2013,12,10,M831UA,928,1054,1042,1221,UA,EWR,BOS,200.9,P0586,Mr. Mohamed,Theobald
2013,12,10,M966DL,1100,1055,1411,1440,DL,JFK,FLL,1069.8,P0587,Mr. Edward Pomeroy,Rothes
2013,12,10,M77430,823,1055,1201,1508,UA,EWR,PHX,2133.6,P0588,Mr. Peju,Garfirth
2013,12,10,M704X,900,1056,1350,1559,DL,JFK,SJU,1598.6,P0589,Mr. Eino Michael,Nirva
2013,12,10,N16561,1100,1056,1237,1356,EV,EWR,RDU,416.5,P0590,Mr. Lewis,Barah
2013,12,10,N366NB,1100,1058,1415,1426,DL,LGA,FLL,1076.2,P0591,Mr. Reginald Fenton,Eklund
2013,12,10,N12552,1059,1058,1334,1511,EV,EWR,JAX,820.1,P0592,Mr. Knud Paust,Hogeboom
2013,12,10,M730EV,1059,1059,1313,1356,EV,LGA,MEM,963.1,P0593,Mr. Jacob,Brewe
2013,12,10,N37419,1000,1059,1247,1424,UA,EWR,LAS,2227.1,P0594,Mrs. Elmer Zebley,Mangan
2013,12,10,M741EV,1105,1100,1235,1231,EV,LGA,ROC,254.4,P0595,Mrs. Thomas Michael Solomon,Gronnestad
2013,12,10,M649JB,1048,1105,1354,1449,B6,LGA,FLL,1076,P0596,Mr. Thornton,Lievens
2013,12,10,N37273,1030,1106,1333,1426,UA,EWR,IAH,1400.9,P0597,Mr. Henry Michael,Mack
2013,12,10,N178JB,1040,1110,1159,1311,B6,JFK,BUF,301.3,P0598,Mr. Charles,Myhrman
2013,12,10,N312US,1059,1113,1258,1330,DL,LGA,DTW,502.9,P0599,Mr. Ennis Hastings,Tobin
2013,12,10,M76529,1000,1113,1307,1450,UA,EWR,RSW,1068,P0600,Mr. Gustaf Hjalmar,Emanuel
2013,12,10,N375DA,1055,1114,1409,1455,DL,JFK,SLC,1990.9,P0601,Mr. Frederick Charles,Kilgannon
2013,12,10,N326NB,1015,1118,1320,1455,DL,LGA,PBI,1035,P0602,Mrs. Frederick,Robert
2013,12,10,N365NB,1110,1122,1432,1501,DL,LGA,MIA,1096.2,P0603,Mr. Thomas Drake Martinez,Ayoub
2013,12,10,N344NB,1130,1123,1437,1501,DL,LGA,TPA,1010.8,P0604,Miss. Katie,Long
2013,12,10,N3JEAA,1115,1126,1425,1439,AA,LGA,DFW,1389.5,P0605,Mr. Hammad,Johnston
2013,12,10,M502UA,1129,1127,1442,1529,UA,JFK,LAX,2475.1,P0606,Mr. Thor Anderson,Harmer
2013,12,10,N332AA,1030,1129,1340,1510,AA,JFK,LAX,2475.7,P0607,Mr. Charles Edward,Sjoblom
2013,12,10,N13970,1055,1133,1253,1434,EV,EWR,STL,872.8,P0608,Mr. Thomas Michael Solomon,Guggenheim
2013,12,10,M77525,1122,1138,1416,1501,UA,EWR,PBI,1023.3,P0609,Mr. Joseph Philippe Lemercier,Gaskell
2013,12,10,M828UA,1112,1138,1439,1527,UA,EWR,LAX,2454.7,P0610,Mr. Jaako Arnold,Dantcheff
2013,12,10,N3HXAA,1130,1144,1435,1510,AA,EWR,MIA,1085.7,P0611,Mr. Branko,Otter
2013,12,10,N324AA,900,1152,1225,1612,AA,JFK,LAX,2475.6,P0612,Mr. Eberhard Thelander,Leader
2013,12,10,N34137,1150,1153,1439,1519,UA,EWR,MCO,937.2,P0613,Miss. Georgette Alexandra,Osman
2013,12,10,N348AA,1030,1154,1355,1559,AA,JFK,SFO,2586.1,P0614,Mr. Micheal Adrian,Ibrahim Shawah
2013,12,10,M727TW,1200,1156,1521,1550,DL,JFK,LAX,2475.4,P0615,Miss. Manca,Ponesell
2013,12,10,M741UW,1200,1156,1315,1327,US,LGA,DCA,214.6,P0616,Mr. Ali,Thomas
2013,12,10,N328AA,1200,1200,1510,1550,AA,JFK,LAX,2475,P0617,Mr. Khalil,Hedman
2013,12,10,N515MQ,1125,1201,1315,1356,MQ,LGA,STL,888.1,P0618,Col. John,Pettersson
2013,12,10,N111US,1200,1202,1400,1451,US,JFK,CLT,541.8,P0619,Mr. John Borland,Alexander
2013,12,10,M505UA,1200,1203,1526,1615,UA,JFK,SFO,2586.4,P0620,Mr. Adolf Mathias Nicolai Olsen,Lester
2013,12,10,N216JB,1200,1204,1308,1344,B6,JFK,SYR,209.6,P0621,Mrs. John Jacob,Slemen
2013,12,10,M615JB,1147,1208,1457,1617,B6,JFK,LAX,2475.4,P0622,Mr. Spencer Victor,Tomlin
2013,12,10,N410UA,1134,1208,1428,1524,UA,EWR,TPA,997.3,P0623,Miss. Saiide,Fry
2013,12,10,M520JB,1206,1209,1516,1619,B6,JFK,RSW,1074,P0624,Mr. Henrik Juul,Heininen
2013,12,10,M924WN,1150,1209,1325,1359,WN,LGA,BNA,764.1,P0625,Mr. Henry Samuel,Mallet
2013,12,10,N3KEAA,1210,1210,1520,1525,AA,LGA,DFW,1389.5,P0626,Mrs. Florence Fannie,Holm
2013,12,10,M829UA,1145,1212,1509,1603,UA,EWR,SFO,2565.6,P0627,Mr. Edward Pennington,Lulic
2013,12,10,M54711,1215,1214,1532,1559,UA,EWR,SNA,2434.1,P0628,Master. Halim Gonios,Reuchlin
2013,12,10,N817MQ,1220,1219,1400,1446,MQ,JFK,RDU,427,P0629,Mlle. Berthe Antonine,McCormack
2013,12,10,N4WMAA,1015,1223,1150,1427,AA,LGA,ORD,733,P0630,Mr. Herman,Stone
2013,12,10,N13132,1231,1223,1456,1604,EV,EWR,MSY,1167,P0631,Mr. Elmer Zebley,Augustsson
2013,12,10,N258JB,1229,1228,1345,1420,B6,JFK,ROC,264.4,P0632,Mr. August Viktor,Allum
2013,12,10,M755EV,1111,1234,1245,1406,EV,LGA,BGR,378.7,P0633,Mr. Peter Andreas Lauritz Andersen,Compton
2013,12,10,N812MQ,1200,1240,1315,1417,MQ,JFK,DCA,213.4,P0634,Miss. Caroline Louise,Pasic
2013,12,10,N3744F,1230,1241,1544,1607,DL,JFK,MIA,1089.4,P0635,Miss. Edwina Celia Winnie,Sirota
2013,12,10,N221WN,950,1244,1115,1414,WN,LGA,MKE,738,P0636,Mr. Michael,Chip
2013,12,10,M901DE,1245,1245,1449,1458,DL,LGA,DTW,502.9,P0637,Mr. Malkolm Joackim,Marechal
2013,12,10,N321NB,1205,1246,1518,1613,DL,LGA,PBI,1035.5,P0638,Miss. Annie Jessie Nina,Alhomaki
2013,12,10,N463UA,1150,1248,1419,1529,UA,EWR,DEN,1605.9,P0639,Mr. Svend Lauritz,Mudd
2013,12,10,M996DL,1000,1249,1242,1557,DL,LGA,ATL,762.3,P0640,Mr. Henry Price,Serepeca
2013,12,10,M703TW,1300,1253,1636,1650,DL,JFK,SFO,2586.6,P0641,Mr. Norman Campbell,Lemberopolous
2013,12,10,N5DYAA,1225,1253,1535,1619,AA,JFK,MIA,1089.9,P0642,Mrs. Peter Henry,Culumovic
2013,12,10,M636VA,1300,1254,1610,1649,VX,EWR,LAX,2454.4,P0643,Miss. Margareth,Abbing
2013,12,10,N3DEAA,1255,1255,1605,1647,AA,LGA,DFW,1389.1,P0644,Mr. Kurt Arnold Gottfrid,Markoff
2013,12,10,M640VA,1300,1255,1620,1735,VX,JFK,LAX,2475.3,P0645,Miss. Pieta Sofia,Lines
2013,12,10,N34282,1247,1256,1614,1652,UA,EWR,SFO,2565,P0646,Miss. Elisabeth Walton,Aks
2013,12,10,M756US,1300,1256,1413,1425,US,LGA,DCA,214.6,P0647,Mr. Houssein G N,Razi
2013,12,10,M729JB,1246,1257,1538,1619,B6,JFK,MCO,944.6,P0648,Mr. Robert J,Giles
2013,12,10,N19117,1300,1300,1428,1455,UA,EWR,ORD,719.5,P0649,Mr. Moses Aaron,Swift
2013,12,10,N338NB,1300,1301,1535,1601,DL,JFK,ATL,760.4,P0650,Mr. Leslie,Gill
2013,12,10,N507JB,1310,1302,1606,1600,B6,EWR,FLL,1065,P0651,Mr. Gustave J,Bystrom
2013,12,10,N14952,1305,1304,1424,1434,EV,EWR,IAD,212.2,P0652,Mr. Kanio,Duran y More
2013,12,10,M967WN,1105,1304,1335,1541,WN,LGA,DEN,1620.8,P0653,Mr. Minko,Roebling
2013,12,10,N3EVAA,1259,1309,1614,1611,AA,LGA,MIA,1096.8,P0654,Mr. Walter James,van Melkebeke
2013,12,10,N340NB,1300,1309,1528,1600,DL,EWR,ATL,746.9,P0655,Mr. Tyrell Michael,Balkic
2013,12,10,N495UA,1251,1310,1630,1729,UA,EWR,PHX,2133.3,P0656,Miss. Susan Parker Suzette,Vander Cruyssen
2013,12,10,N179JB,1247,1311,1351,1428,B6,JFK,BOS,187.9,P0657,Mr. Neal,Najib
2013,12,10,M599JB,1314,1312,1629,1657,B6,LGA,RSW,1080,P0658,Capt. Edward Gifford,Laleff
2013,12,10,M642AW,1315,1316,1657,1738,US,JFK,PHX,2153.6,P0659,Mr. Rossmore Edward,Potter
2013,12,10,M989DL,1130,1318,1342,1540,DL,LGA,MSP,1020.7,P0660,Mr. Daniel Warner,Shelley
2013,12,10,M913DE,1200,1322,1441,1623,DL,LGA,ATL,762.6,P0661,Miss. Joan,Markun
2013,12,10,N418UA,1009,1323,1319,1631,UA,LGA,IAH,1416,P0662,Master. Meier,Dahlberg
2013,12,10,N29129,1310,1325,1558,1635,UA,EWR,MCO,937.3,P0663,Mr. Johannes Joseph,Banfield
